dataset,dim,query_id,ranking_est,bound_est,correction,confidence,adaptive_depth,adaptive_factor,stopped_by_bound,hit_max_fallback,false_safe,pool_has_true_topk,recall_at_k,pool_recall_at_k,oracle_depth,boundary_margin,rel_margin,difficulty
sift_real,128,11,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,156,1060,0.01385,medium
sift_real,128,12,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,100,1170,0.0002927,easy
sift_real,128,13,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,62,290.0,0.002565,medium
sift_real,128,14,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,107,490.0,0.02819,medium
sift_real,128,15,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,524,71.00,0.01462,hard
sift_real,128,16,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,449,197.0,0.001353,hard
sift_real,128,17,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,309,38.00,0.003033,hard
sift_real,128,18,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,491,1096,0.001630,medium
sift_real,128,19,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,75,429.0,0.0007144,medium
sift_real,128,20,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,49,2068,0.003523,easy
sift_real,128,21,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,113,790.0,0.03081,medium
sift_real,128,22,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,83,246.0,0.006198,hard
sift_real,128,23,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,153,104.0,0.0008301,hard
sift_real,128,24,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,267,1903,9.517e-05,easy
sift_real,128,25,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,224,274.0,0.009645,hard
sift_real,128,26,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,93,2802,0.01138,easy
sift_real,128,27,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,105,2090,0.002113,easy
sift_real,128,28,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,120,98.00,0.01294,hard
sift_real,128,29,ADC,ADC,none,0.99,14,1.40,true,false,true,true,0.800,0.800,22,1851,0.005966,easy
sift_real,128,30,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,358,26.00,0.005250,hard
sift_real,128,31,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,334,58.00,0.0003780,hard
sift_real,128,32,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,59,244.0,0.02224,hard
sift_real,128,33,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,90,1524,0.01830,easy
sift_real,128,34,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,409,314.0,0.002833,medium
sift_real,128,35,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,300,408.0,0.003131,medium
sift_real,128,36,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,421,1401,0.0002533,easy
sift_real,128,37,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,405,423.0,0.001959,medium
sift_real,128,38,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,32,171.0,0.001576,hard
sift_real,128,39,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,113,1240,0.005338,easy
sift_real,128,40,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,25,3166,0.01468,easy
sift_real,128,41,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,198,161.0,0.0009595,hard
sift_real,128,42,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,176,1760,0.004336,easy
sift_real,128,43,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,173,971.0,0.002098,medium
sift_real,128,44,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,69,2277,0.02121,easy
sift_real,128,45,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,188,307.0,0.002944,medium
sift_real,128,46,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,40,1232,0.01488,easy
sift_real,128,47,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,75,2130,0.003773,easy
sift_real,128,48,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,77,1.126e+04,0.01673,easy
sift_real,128,49,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,67,459.0,0.002390,medium
sift_real,128,50,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,45,27.00,0.01401,hard
sift_real,128,51,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,221,29.00,0.01989,hard
sift_real,128,52,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,213,251.0,0.007963,hard
sift_real,128,53,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,163,1043,0.005183,medium
sift_real,128,54,ADC,ADC,none,0.99,10,1.00,true,false,true,true,0.500,0.500,43,25.00,0.01500,hard
sift_real,128,55,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,45,2725,0.03013,easy
sift_real,128,56,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,190,1171,0.001169,easy
sift_real,128,57,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,64,738.0,0.01976,medium
sift_real,128,58,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,73,2877,0.01678,easy
sift_real,128,59,ADC,ADC,none,0.99,10,1.00,true,false,true,true,0.900,0.900,21,280.0,0.05972,hard
sift_real,128,60,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,279,558.0,0.009853,medium
sift_real,128,61,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,126,2863,0.005127,easy
sift_real,128,62,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,13,4677,0.001993,easy
sift_real,128,63,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,313,82.00,0.004872,hard
sift_real,128,64,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,132,665.0,0.003820,medium
sift_real,128,65,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,242,1455,0.02968,easy
sift_real,128,66,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,57,283.0,0.05033,hard
sift_real,128,67,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,84,4169,0.006612,easy
sift_real,128,68,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,85,206.0,0.004031,hard
sift_real,128,69,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,99,645.0,0.02174,medium
sift_real,128,70,ADC,ADC,none,0.99,10,1.00,true,false,true,true,0.500,0.500,65,375.0,0.003545,medium
sift_real,128,71,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,92,802.0,0.002852,medium
sift_real,128,72,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,685,2688,0.01354,easy
sift_real,128,73,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,40,51.00,0.01509,hard
sift_real,128,74,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,71,151.0,0.002367,hard
sift_real,128,75,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,34,1517,0.01014,easy
sift_real,128,76,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,232,282.0,0.02092,hard
sift_real,128,77,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,470,683.0,0.001541,medium
sift_real,128,78,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,98,796.0,0.001374,medium
sift_real,128,79,ADC,ADC,none,0.99,15,1.50,true,false,true,true,0.900,0.900,18,944.0,0.005717,medium
sift_real,128,80,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,389,967.0,0.001041,medium
sift_real,128,81,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,927,272.0,0.009820,hard
sift_real,128,82,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,57,1482,0.001013,easy
sift_real,128,83,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,79,5554,0.03823,easy
sift_real,128,84,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,71,1377,0.01581,easy
sift_real,128,85,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,33,1.575e+04,0.002374,easy
sift_real,128,86,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,53,458.0,0.002796,medium
sift_real,128,87,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,38,2505,0.02389,easy
sift_real,128,88,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,18,40.00,0.3626,hard
sift_real,128,89,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,96,1312,0.03010,easy
sift_real,128,90,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,86,6.000,0.01536,hard
sift_real,128,91,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,51,51.00,0.001735,hard
sift_real,128,92,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,48,6810,0.08554,easy
sift_real,128,93,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,122,498.0,0.006601,medium
sift_real,128,94,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,34,2829,0.004427,easy
sift_real,128,95,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,69,24.00,0.02097,hard
sift_real,128,96,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,245,152.0,0.002127,hard
sift_real,128,97,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,143,913.0,0.006167,medium
sift_real,128,98,ADC,ADC,none,0.99,10,1.00,true,false,true,true,0.200,0.200,51,614.0,0.01701,medium
sift_real,128,99,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,32,629.0,0.007432,medium
sift_real,128,0,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,98,1071,0.004867,medium
sift_real,128,1,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,330,111.0,0.004809,hard
sift_real,128,2,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,55,152.0,0.02987,hard
sift_real,128,3,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,83,237.0,0.003342,hard
sift_real,128,4,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,131,327.0,8.604e-05,medium
sift_real,128,5,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,254,212.0,0.007974,hard
sift_real,128,6,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,263,405.0,0.03419,medium
sift_real,128,7,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,34,2434,0.005890,easy
sift_real,128,8,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,819,591.0,0.004364,medium
sift_real,128,9,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,402,986.0,0.002844,medium
sift_real,128,10,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,135,150.0,0.009807,hard
sift_real,128,11,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,156,1060,0.01385,medium
sift_real,128,12,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,100,1170,0.0002927,easy
sift_real,128,13,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,62,290.0,0.002565,medium
sift_real,128,14,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,107,490.0,0.02819,medium
sift_real,128,15,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,524,71.00,0.01462,hard
sift_real,128,16,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,449,197.0,0.001353,hard
sift_real,128,17,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,309,38.00,0.003033,hard
sift_real,128,18,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,491,1096,0.001630,medium
sift_real,128,19,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,75,429.0,0.0007144,medium
sift_real,128,20,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,49,2068,0.003523,easy
sift_real,128,21,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,113,790.0,0.03081,medium
sift_real,128,22,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,83,246.0,0.006198,hard
sift_real,128,23,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,153,104.0,0.0008301,hard
sift_real,128,24,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,267,1903,9.517e-05,easy
sift_real,128,25,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,224,274.0,0.009645,hard
sift_real,128,26,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,93,2802,0.01138,easy
sift_real,128,27,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,105,2090,0.002113,easy
sift_real,128,28,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,120,98.00,0.01294,hard
sift_real,128,29,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,22,1851,0.005966,easy
sift_real,128,30,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,358,26.00,0.005250,hard
sift_real,128,31,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,334,58.00,0.0003780,hard
sift_real,128,32,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,59,244.0,0.02224,hard
sift_real,128,33,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,90,1524,0.01830,easy
sift_real,128,34,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,409,314.0,0.002833,medium
sift_real,128,35,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,300,408.0,0.003131,medium
sift_real,128,36,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,421,1401,0.0002533,easy
sift_real,128,37,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,405,423.0,0.001959,medium
sift_real,128,38,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,32,171.0,0.001576,hard
sift_real,128,39,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,113,1240,0.005338,easy
sift_real,128,40,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,25,3166,0.01468,easy
sift_real,128,41,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,198,161.0,0.0009595,hard
sift_real,128,42,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,176,1760,0.004336,easy
sift_real,128,43,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,173,971.0,0.002098,medium
sift_real,128,44,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,69,2277,0.02121,easy
sift_real,128,45,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,188,307.0,0.002944,medium
sift_real,128,46,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,40,1232,0.01488,easy
sift_real,128,47,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,75,2130,0.003773,easy
sift_real,128,48,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,77,1.126e+04,0.01673,easy
sift_real,128,49,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,67,459.0,0.002390,medium
sift_real,128,50,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,45,27.00,0.01401,hard
sift_real,128,51,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,221,29.00,0.01989,hard
sift_real,128,52,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,213,251.0,0.007963,hard
sift_real,128,53,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,163,1043,0.005183,medium
sift_real,128,54,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,43,25.00,0.01500,hard
sift_real,128,55,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,45,2725,0.03013,easy
sift_real,128,56,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,190,1171,0.001169,easy
sift_real,128,57,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,64,738.0,0.01976,medium
sift_real,128,58,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,73,2877,0.01678,easy
sift_real,128,59,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,21,280.0,0.05972,hard
sift_real,128,60,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,279,558.0,0.009853,medium
sift_real,128,61,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,126,2863,0.005127,easy
sift_real,128,62,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,13,4677,0.001993,easy
sift_real,128,63,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,313,82.00,0.004872,hard
sift_real,128,64,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,132,665.0,0.003820,medium
sift_real,128,65,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,242,1455,0.02968,easy
sift_real,128,66,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,57,283.0,0.05033,hard
sift_real,128,67,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,84,4169,0.006612,easy
sift_real,128,68,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,85,206.0,0.004031,hard
sift_real,128,69,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,99,645.0,0.02174,medium
sift_real,128,70,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,65,375.0,0.003545,medium
sift_real,128,71,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,92,802.0,0.002852,medium
sift_real,128,72,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,685,2688,0.01354,easy
sift_real,128,73,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,40,51.00,0.01509,hard
sift_real,128,74,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,71,151.0,0.002367,hard
sift_real,128,75,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,34,1517,0.01014,easy
sift_real,128,76,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,232,282.0,0.02092,hard
sift_real,128,77,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,470,683.0,0.001541,medium
sift_real,128,78,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,98,796.0,0.001374,medium
sift_real,128,79,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,18,944.0,0.005717,medium
sift_real,128,80,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,389,967.0,0.001041,medium
sift_real,128,81,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,927,272.0,0.009820,hard
sift_real,128,82,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,57,1482,0.001013,easy
sift_real,128,83,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,79,5554,0.03823,easy
sift_real,128,84,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,71,1377,0.01581,easy
sift_real,128,85,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,33,1.575e+04,0.002374,easy
sift_real,128,86,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,53,458.0,0.002796,medium
sift_real,128,87,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,38,2505,0.02389,easy
sift_real,128,88,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,18,40.00,0.3626,hard
sift_real,128,89,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,96,1312,0.03010,easy
sift_real,128,90,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,86,6.000,0.01536,hard
sift_real,128,91,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,51,51.00,0.001735,hard
sift_real,128,92,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,48,6810,0.08554,easy
sift_real,128,93,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,122,498.0,0.006601,medium
sift_real,128,94,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,34,2829,0.004427,easy
sift_real,128,95,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,69,24.00,0.02097,hard
sift_real,128,96,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,245,152.0,0.002127,hard
sift_real,128,97,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,143,913.0,0.006167,medium
sift_real,128,98,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,51,614.0,0.01701,medium
sift_real,128,99,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,32,629.0,0.007432,medium
sift_real,128,0,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,98,1071,0.004867,medium
sift_real,128,1,ADC,HAMMING,none,0.99,996,99.60,true,false,false,true,1.000,1.000,330,111.0,0.004809,hard
